대여소번호,대여소명,요일유형,대여시간,이용건수
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,11,47
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,12,56
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,13,53
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,14,39
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,15,47
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,16,48
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,17,62
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,18,37
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,19,65
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,20,66
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,21,52
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,22,28
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),주말,23,24
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,0,68
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,1,64
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,2,30
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,3,20
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,4,13
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,5,21
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,6,49
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,7,264
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,8,322
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,9,188
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,10,106
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,11,220
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,12,205
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,13,202
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,14,180
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,15,197
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,16,267
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,17,654
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,18,424
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,19,175
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,20,156
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,21,124
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,22,110
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),평일,23,79
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,0,44
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,1,47
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,2,17
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,3,11
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,4,4
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,5,5
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,6,11
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,7,23
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,8,60
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,9,50
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,10,104
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,11,96
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,12,74
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,13,105
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,14,121
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,15,120
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,16,139
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,17,111
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,18,94
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,19,78
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,20,100
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,21,50
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,22,41
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),주말,23,18
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,0,121
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,1,89
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,2,52
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,3,20
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,4,4
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,5,29
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,6,84
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,7,646
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,8,796
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,9,336
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,10,143
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,11,147
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,12,143
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,13,135
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,14,170
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,15,136
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,16,229
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,17,346
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,18,439
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,19,194
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,20,299
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,21,220
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,22,135
2358,2358. 구룡초사거리 (현대아파트10동 앞 ),평일,23,100
2359,"2359. 국립국악중,고교 정문 맞은편",주말,0,33
2359,"2359. 국립국악중,고교 정문 맞은편",주말,1,21
2359,"2359. 국립국악중,고교 정문 맞은편",주말,2,9
2359,"2359. 국립국악중,고교 정문 맞은편",주말,3,12
2359,"2359. 국립국악중,고교 정문 맞은편",주말,4,13
2359,"2359. 국립국악중,고교 정문 맞은편",주말,5,16
2359,"2359. 국립국악중,고교 정문 맞은편",주말,6,33
2359,"2359. 국립국악중,고교 정문 맞은편",주말,7,41
2359,"2359. 국립국악중,고교 정문 맞은편",주말,8,124
2359,"2359. 국립국악중,고교 정문 맞은편",주말,9,219
2359,"2359. 국립국악중,고교 정문 맞은편",주말,10,143
2359,"2359. 국립국악중,고교 정문 맞은편",주말,11,167
2359,"2359. 국립국악중,고교 정문 맞은편",주말,12,195
2359,"2359. 국립국악중,고교 정문 맞은편",주말,13,171
2359,"2359. 국립국악중,고교 정문 맞은편",주말,14,183
2359,"2359. 국립국악중,고교 정문 맞은편",주말,15,199
2359,"2359. 국립국악중,고교 정문 맞은편",주말,16,283
2359,"2359. 국립국악중,고교 정문 맞은편",주말,17,239
2359,"2359. 국립국악중,고교 정문 맞은편",주말,18,184
2359,"2359. 국립국악중,고교 정문 맞은편",주말,19,125
2359,"2359. 국립국악중,고교 정문 맞은편",주말,20,114
2359,"2359. 국립국악중,고교 정문 맞은편",주말,21,110
2359,"2359. 국립국악중,고교 정문 맞은편",주말,22,96
2359,"2359. 국립국악중,고교 정문 맞은편",주말,23,66
2359,"2359. 국립국악중,고교 정문 맞은편",평일,0,101
2359,"2359. 국립국악중,고교 정문 맞은편",평일,1,65
2359,"2359. 국립국악중,고교 정문 맞은편",평일,2,30
2359,"2359. 국립국악중,고교 정문 맞은편",평일,3,29
2359,"2359. 국립국악중,고교 정문 맞은편",평일,4,26
2359,"2359. 국립국악중,고교 정문 맞은편",평일,5,102
2359,"2359. 국립국악중,고교 정문 맞은편",평일,6,58
2359,"2359. 국립국악중,고교 정문 맞은편",평일,7,577
2359,"2359. 국립국악중,고교 정문 맞은편",평일,8,1782
2359,"2359. 국립국악중,고교 정문 맞은편",평일,9,661
2359,"2359. 국립국악중,고교 정문 맞은편",평일,10,367
2359,"2359. 국립국악중,고교 정문 맞은편",평일,11,358
2359,"2359. 국립국악중,고교 정문 맞은편",평일,12,428
2359,"2359. 국립국악중,고교 정문 맞은편",평일,13,459
2359,"2359. 국립국악중,고교 정문 맞은편",평일,14,426
2359,"2359. 국립국악중,고교 정문 맞은편",평일,15,397
2359,"2359. 국립국악중,고교 정문 맞은편",평일,16,796
2359,"2359. 국립국악중,고교 정문 맞은편",평일,17,612
2359,"2359. 국립국악중,고교 정문 맞은편",평일,18,730
2359,"2359. 국립국악중,고교 정문 맞은편",평일,19,505
2359,"2359. 국립국악중,고교 정문 맞은편",평일,20,622
2359,"2359. 국립국악중,고교 정문 맞은편",평일,21,430
2359,"2359. 국립국악중,고교 정문 맞은편",평일,22,331
2359,"2359. 국립국악중,고교 정문 맞은편",평일,23,317
2360,2360. 도곡1동 주민센터 교차로,주말,0,24
2360,2360. 도곡1동 주민센터 교차로,주말,1,31
2360,2360. 도곡1동 주민센터 교차로,주말,2,27
2360,2360. 도곡1동 주민센터 교차로,주말,3,10
2360,2360. 도곡1동 주민센터 교차로,주말,4,5
2360,2360. 도곡1동 주민센터 교차로,주말,5,13
2360,2360. 도곡1동 주민센터 교차로,주말,6,23
2360,2360. 도곡1동 주민센터 교차로,주말,7,48
2360,2360. 도곡1동 주민센터 교차로,주말,8,56
2360,2360. 도곡1동 주민센터 교차로,주말,9,91
2360,2360. 도곡1동 주민센터 교차로,주말,10,77
2360,2360. 도곡1동 주민센터 교차로,주말,11,81
2360,2360. 도곡1동 주민센터 교차로,주말,12,98
2360,2360. 도곡1동 주민센터 교차로,주말,13,93
2360,2360. 도곡1동 주민센터 교차로,주말,14,91
2360,2360. 도곡1동 주민센터 교차로,주말,15,114
2360,2360. 도곡1동 주민센터 교차로,주말,16,121
2360,2360. 도곡1동 주민센터 교차로,주말,17,140
2360,2360. 도곡1동 주민센터 교차로,주말,18,120
2360,2360. 도곡1동 주민센터 교차로,주말,19,74
2360,2360. 도곡1동 주민센터 교차로,주말,20,93
2360,2360. 도곡1동 주민센터 교차로,주말,21,72
2360,2360. 도곡1동 주민센터 교차로,주말,22,66
2360,2360. 도곡1동 주민센터 교차로,주말,23,27
2360,2360. 도곡1동 주민센터 교차로,평일,0,95
2360,2360. 도곡1동 주민센터 교차로,평일,1,80
2360,2360. 도곡1동 주민센터 교차로,평일,2,71
2360,2360. 도곡1동 주민센터 교차로,평일,3,59
2360,2360. 도곡1동 주민센터 교차로,평일,4,21
2360,2360. 도곡1동 주민센터 교차로,평일,5,69
2360,2360. 도곡1동 주민센터 교차로,평일,6,315
2360,2360. 도곡1동 주민센터 교차로,평일,7,220
2360,2360. 도곡1동 주민센터 교차로,평일,8,593
2360,2360. 도곡1동 주민센터 교차로,평일,9,201
2360,2360. 도곡1동 주민센터 교차로,평일,10,498
2360,2360. 도곡1동 주민센터 교차로,평일,11,315
2360,2360. 도곡1동 주민센터 교차로,평일,12,296
2360,2360. 도곡1동 주민센터 교차로,평일,13,306
2360,2360. 도곡1동 주민센터 교차로,평일,14,147
2360,2360. 도곡1동 주민센터 교차로,평일,15,241
2360,2360. 도곡1동 주민센터 교차로,평일,16,297
2360,2360. 도곡1동 주민센터 교차로,평일,17,692
2360,2360. 도곡1동 주민센터 교차로,평일,18,741
2360,2360. 도곡1동 주민센터 교차로,평일,19,544
2360,2360. 도곡1동 주민센터 교차로,평일,20,321
2360,2360. 도곡1동 주민센터 교차로,평일,21,256
2360,2360. 도곡1동 주민센터 교차로,평일,22,181
2360,2360. 도곡1동 주민센터 교차로,평일,23,68
2362,2362. 신사동 가로수길 입구,주말,0,98
2362,2362. 신사동 가로수길 입구,주말,1,105
2362,2362. 신사동 가로수길 입구,주말,2,60
2362,2362. 신사동 가로수길 입구,주말,3,43
2362,2362. 신사동 가로수길 입구,주말,4,27
2362,2362. 신사동 가로수길 입구,주말,5,12
2362,2362. 신사동 가로수길 입구,주말,6,8
2362,2362. 신사동 가로수길 입구,주말,7,7
2362,2362. 신사동 가로수길 입구,주말,8,16
2362,2362. 신사동 가로수길 입구,주말,9,29
2362,2362. 신사동 가로수길 입구,주말,10,41
2362,2362. 신사동 가로수길 입구,주말,11,66
2362,2362. 신사동 가로수길 입구,주말,12,91
2362,2362. 신사동 가로수길 입구,주말,13,117
2362,2362. 신사동 가로수길 입구,주말,14,124
2362,2362. 신사동 가로수길 입구,주말,15,132
2362,2362. 신사동 가로수길 입구,주말,16,199
2362,2362. 신사동 가로수길 입구,주말,17,170
2362,2362. 신사동 가로수길 입구,주말,18,197
2362,2362. 신사동 가로수길 입구,주말,19,165
2362,2362. 신사동 가로수길 입구,주말,20,147
2362,2362. 신사동 가로수길 입구,주말,21,132
2362,2362. 신사동 가로수길 입구,주말,22,107
2362,2362. 신사동 가로수길 입구,주말,23,72
2362,2362. 신사동 가로수길 입구,평일,0,157
2362,2362. 신사동 가로수길 입구,평일,1,144
2362,2362. 신사동 가로수길 입구,평일,2,98
2362,2362. 신사동 가로수길 입구,평일,3,67
2362,2362. 신사동 가로수길 입구,평일,4,29
2362,2362. 신사동 가로수길 입구,평일,5,21
2362,2362. 신사동 가로수길 입구,평일,6,36
2362,2362. 신사동 가로수길 입구,평일,7,57
2362,2362. 신사동 가로수길 입구,평일,8,199
2362,2362. 신사동 가로수길 입구,평일,9,238
2362,2362. 신사동 가로수길 입구,평일,10,162
2362,2362. 신사동 가로수길 입구,평일,11,190
2362,2362. 신사동 가로수길 입구,평일,12,242
2362,2362. 신사동 가로수길 입구,평일,13,268
2362,2362. 신사동 가로수길 입구,평일,14,316
2362,2362. 신사동 가로수길 입구,평일,15,303
2362,2362. 신사동 가로수길 입구,평일,16,330
2362,2362. 신사동 가로수길 입구,평일,17,498
2362,2362. 신사동 가로수길 입구,평일,18,683
2362,2362. 신사동 가로수길 입구,평일,19,674
2362,2362. 신사동 가로수길 입구,평일,20,434
2362,2362. 신사동 가로수길 입구,평일,21,295
2362,2362. 신사동 가로수길 입구,평일,22,229
2362,2362. 신사동 가로수길 입구,평일,23,171
2363,2363. 강남 을지병원 교차로,주말,0,35
2363,2363. 강남 을지병원 교차로,주말,1,23
2363,2363. 강남 을지병원 교차로,주말,2,28
2363,2363. 강남 을지병원 교차로,주말,3,37
2363,2363. 강남 을지병원 교차로,주말,4,21
2363,2363. 강남 을지병원 교차로,주말,5,4
2363,2363. 강남 을지병원 교차로,주말,6,7
2363,2363. 강남 을지병원 교차로,주말,7,10
2363,2363. 강남 을지병원 교차로,주말,8,7
2363,2363. 강남 을지병원 교차로,주말,9,26
2363,2363. 강남 을지병원 교차로,주말,10,40
2363,2363. 강남 을지병원 교차로,주말,11,40
2363,2363. 강남 을지병원 교차로,주말,12,41
2363,2363. 강남 을지병원 교차로,주말,13,40
2363,2363. 강남 을지병원 교차로,주말,14,45
2363,2363. 강남 을지병원 교차로,주말,15,67
2363,2363. 강남 을지병원 교차로,주말,16,65
2363,2363. 강남 을지병원 교차로,주말,17,59
2363,2363. 강남 을지병원 교차로,주말,18,92
2363,2363. 강남 을지병원 교차로,주말,19,58
2363,2363. 강남 을지병원 교차로,주말,20,41
2363,2363. 강남 을지병원 교차로,주말,21,42
2363,2363. 강남 을지병원 교차로,주말,22,40
2363,2363. 강남 을지병원 교차로,주말,23,16
2363,2363. 강남 을지병원 교차로,평일,0,112
2363,2363. 강남 을지병원 교차로,평일,1,92
2363,2363. 강남 을지병원 교차로,평일,2,65
2363,2363. 강남 을지병원 교차로,평일,3,67
2363,2363. 강남 을지병원 교차로,평일,4,60
2363,2363. 강남 을지병원 교차로,평일,5,11
2363,2363. 강남 을지병원 교차로,평일,6,16
2363,2363. 강남 을지병원 교차로,평일,7,50
2363,2363. 강남 을지병원 교차로,평일,8,40
2363,2363. 강남 을지병원 교차로,평일,9,85
2363,2363. 강남 을지병원 교차로,평일,10,85
2363,2363. 강남 을지병원 교차로,평일,11,107
2363,2363. 강남 을지병원 교차로,평일,12,113
2363,2363. 강남 을지병원 교차로,평일,13,110
2363,2363. 강남 을지병원 교차로,평일,14,131
2363,2363. 강남 을지병원 교차로,평일,15,129
2363,2363. 강남 을지병원 교차로,평일,16,178
2363,2363. 강남 을지병원 교차로,평일,17,329
2363,2363. 강남 을지병원 교차로,평일,18,400
2363,2363. 강남 을지병원 교차로,평일,19,260
2363,2363. 강남 을지병원 교차로,평일,20,151
2363,2363. 강남 을지병원 교차로,평일,21,127
2363,2363. 강남 을지병원 교차로,평일,22,111
2363,2363. 강남 을지병원 교차로,평일,23,85
2364,2364. 도산공원교차로,주말,0,32
2364,2364. 도산공원교차로,주말,1,43
2364,2364. 도산공원교차로,주말,2,34
2364,2364. 도산공원교차로,주말,3,34
2364,2364. 도산공원교차로,주말,4,19
2364,2364. 도산공원교차로,주말,5,10
2364,2364. 도산공원교차로,주말,6,8
2364,2364. 도산공원교차로,주말,7,21
2364,2364. 도산공원교차로,주말,8,21
2364,2364. 도산공원교차로,주말,9,29
2364,2364. 도산공원교차로,주말,10,39
2364,2364. 도산공원교차로,주말,11,30
2364,2364. 도산공원교차로,주말,12,61
2364,2364. 도산공원교차로,주말,13,79
2364,2364. 도산공원교차로,주말,14,55
2364,2364. 도산공원교차로,주말,15,71
2364,2364. 도산공원교차로,주말,16,77
2364,2364. 도산공원교차로,주말,17,152
2364,2364. 도산공원교차로,주말,18,65
2364,2364. 도산공원교차로,주말,19,94
2364,2364. 도산공원교차로,주말,20,59
2364,2364. 도산공원교차로,주말,21,63
2364,2364. 도산공원교차로,주말,22,35
2364,2364. 도산공원교차로,주말,23,23
2364,2364. 도산공원교차로,평일,0,95
2364,2364. 도산공원교차로,평일,1,85
2364,2364. 도산공원교차로,평일,2,73
2364,2364. 도산공원교차로,평일,3,75
2364,2364. 도산공원교차로,평일,4,48
2364,2364. 도산공원교차로,평일,5,19
2364,2364. 도산공원교차로,평일,6,48
2364,2364. 도산공원교차로,평일,7,47
2364,2364. 도산공원교차로,평일,8,202
2364,2364. 도산공원교차로,평일,9,211
2364,2364. 도산공원교차로,평일,10,281
2364,2364. 도산공원교차로,평일,11,96
2364,2364. 도산공원교차로,평일,12,199
2364,2364. 도산공원교차로,평일,13,186
2364,2364. 도산공원교차로,평일,14,185
2364,2364. 도산공원교차로,평일,15,153
2364,2364. 도산공원교차로,평일,16,196
2364,2364. 도산공원교차로,평일,17,488
2364,2364. 도산공원교차로,평일,18,630
2364,2364. 도산공원교차로,평일,19,343
2364,2364. 도산공원교차로,평일,20,266
2364,2364. 도산공원교차로,평일,21,168
2364,2364. 도산공원교차로,평일,22,122
2364,2364. 도산공원교차로,평일,23,78
2365,2365. K+ 타워 앞,주말,0,115
2365,2365. K+ 타워 앞,주말,1,111
2365,2365. K+ 타워 앞,주말,2,120
2365,2365. K+ 타워 앞,주말,3,119
2365,2365. K+ 타워 앞,주말,4,63
2365,2365. K+ 타워 앞,주말,5,17
2365,2365. K+ 타워 앞,주말,6,7
2365,2365. K+ 타워 앞,주말,7,12
2365,2365. K+ 타워 앞,주말,8,28
2365,2365. K+ 타워 앞,주말,9,32
2365,2365. K+ 타워 앞,주말,10,42
2365,2365. K+ 타워 앞,주말,11,55
2365,2365. K+ 타워 앞,주말,12,78
2365,2365. K+ 타워 앞,주말,13,104
2365,2365. K+ 타워 앞,주말,14,120
2365,2365. K+ 타워 앞,주말,15,142
2365,2365. K+ 타워 앞,주말,16,155
2365,2365. K+ 타워 앞,주말,17,122
2365,2365. K+ 타워 앞,주말,18,124
2365,2365. K+ 타워 앞,주말,19,146
2365,2365. K+ 타워 앞,주말,20,122
2365,2365. K+ 타워 앞,주말,21,101
2365,2365. K+ 타워 앞,주말,22,72
2365,2365. K+ 타워 앞,주말,23,54
2365,2365. K+ 타워 앞,평일,0,218
2365,2365. K+ 타워 앞,평일,1,198
2365,2365. K+ 타워 앞,평일,2,270
2365,2365. K+ 타워 앞,평일,3,184
2365,2365. K+ 타워 앞,평일,4,69
2365,2365. K+ 타워 앞,평일,5,20
2365,2365. K+ 타워 앞,평일,6,45
2365,2365. K+ 타워 앞,평일,7,77
2365,2365. K+ 타워 앞,평일,8,85
2365,2365. K+ 타워 앞,평일,9,71
2365,2365. K+ 타워 앞,평일,10,115
2365,2365. K+ 타워 앞,평일,11,142
2365,2365. K+ 타워 앞,평일,12,184
2365,2365. K+ 타워 앞,평일,13,185
2365,2365. K+ 타워 앞,평일,14,214
2365,2365. K+ 타워 앞,평일,15,258
2365,2365. K+ 타워 앞,평일,16,346
2365,2365. K+ 타워 앞,평일,17,544
2365,2365. K+ 타워 앞,평일,18,809
2365,2365. K+ 타워 앞,평일,19,469
2365,2365. K+ 타워 앞,평일,20,405
2365,2365. K+ 타워 앞,평일,21,331
2365,2365. K+ 타워 앞,평일,22,224
2365,2365. K+ 타워 앞,평일,23,172
2368,2368. 도곡동 경남아파트 건너편,주말,0,21
2368,2368. 도곡동 경남아파트 건너편,주말,1,16
2368,2368. 도곡동 경남아파트 건너편,주말,2,6
2368,2368. 도곡동 경남아파트 건너편,주말,3,11
2368,2368. 도곡동 경남아파트 건너편,주말,4,7
2368,2368. 도곡동 경남아파트 건너편,주말,5,13
2368,2368. 도곡동 경남아파트 건너편,주말,6,33
2368,2368. 도곡동 경남아파트 건너편,주말,7,28
2368,2368. 도곡동 경남아파트 건너편,주말,8,30
2368,2368. 도곡동 경남아파트 건너편,주말,9,53
2368,2368. 도곡동 경남아파트 건너편,주말,10,102
2368,2368. 도곡동 경남아파트 건너편,주말,11,59
2368,2368. 도곡동 경남아파트 건너편,주말,12,64
2368,2368. 도곡동 경남아파트 건너편,주말,13,77
2368,2368. 도곡동 경남아파트 건너편,주말,14,68
2368,2368. 도곡동 경남아파트 건너편,주말,15,56
2368,2368. 도곡동 경남아파트 건너편,주말,16,112
2368,2368. 도곡동 경남아파트 건너편,주말,17,112
2368,2368. 도곡동 경남아파트 건너편,주말,18,86
2368,2368. 도곡동 경남아파트 건너편,주말,19,81
2368,2368. 도곡동 경남아파트 건너편,주말,20,58
2368,2368. 도곡동 경남아파트 건너편,주말,21,62
2368,2368. 도곡동 경남아파트 건너편,주말,22,28
2368,2368. 도곡동 경남아파트 건너편,주말,23,30
2368,2368. 도곡동 경남아파트 건너편,평일,0,57
2368,2368. 도곡동 경남아파트 건너편,평일,1,30
2368,2368. 도곡동 경남아파트 건너편,평일,2,25
2368,2368. 도곡동 경남아파트 건너편,평일,3,4
2368,2368. 도곡동 경남아파트 건너편,평일,4,4
2368,2368. 도곡동 경남아파트 건너편,평일,5,58
2368,2368. 도곡동 경남아파트 건너편,평일,6,216
2368,2368. 도곡동 경남아파트 건너편,평일,7,168
2368,2368. 도곡동 경남아파트 건너편,평일,8,237
2368,2368. 도곡동 경남아파트 건너편,평일,9,141
2368,2368. 도곡동 경남아파트 건너편,평일,10,102
2368,2368. 도곡동 경남아파트 건너편,평일,11,55
2368,2368. 도곡동 경남아파트 건너편,평일,12,102
2368,2368. 도곡동 경남아파트 건너편,평일,13,128
2368,2368. 도곡동 경남아파트 건너편,평일,14,104
2368,2368. 도곡동 경남아파트 건너편,평일,15,89
2368,2368. 도곡동 경남아파트 건너편,평일,16,164
2368,2368. 도곡동 경남아파트 건너편,평일,17,254
2368,2368. 도곡동 경남아파트 건너편,평일,18,461
2368,2368. 도곡동 경남아파트 건너편,평일,19,292
2368,2368. 도곡동 경남아파트 건너편,평일,20,211
2368,2368. 도곡동 경남아파트 건너편,평일,21,226
2368,2368. 도곡동 경남아파트 건너편,평일,22,102
2368,2368. 도곡동 경남아파트 건너편,평일,23,116
2369,2369. KT선릉타워,주말,0,79
2369,2369. KT선릉타워,주말,1,79
2369,2369. KT선릉타워,주말,2,69
2369,2369. KT선릉타워,주말,3,35
2369,2369. KT선릉타워,주말,4,22
2369,2369. KT선릉타워,주말,5,20
2369,2369. KT선릉타워,주말,6,14
2369,2369. KT선릉타워,주말,7,34
2369,2369. KT선릉타워,주말,8,36
2369,2369. KT선릉타워,주말,9,74
2369,2369. KT선릉타워,주말,10,74
2369,2369. KT선릉타워,주말,11,92
2369,2369. KT선릉타워,주말,12,122
2369,2369. KT선릉타워,주말,13,158
2369,2369. KT선릉타워,주말,14,129
2369,2369. KT선릉타워,주말,15,152
2369,2369. KT선릉타워,주말,16,169
2369,2369. KT선릉타워,주말,17,130
2369,2369. KT선릉타워,주말,18,149
2369,2369. KT선릉타워,주말,19,126
2369,2369. KT선릉타워,주말,20,133
2369,2369. KT선릉타워,주말,21,125
2369,2369. KT선릉타워,주말,22,111
2369,2369. KT선릉타워,주말,23,83
2369,2369. KT선릉타워,평일,0,166
2369,2369. KT선릉타워,평일,1,204
2369,2369. KT선릉타워,평일,2,124
2369,2369. KT선릉타워,평일,3,104
2369,2369. KT선릉타워,평일,4,70
2369,2369. KT선릉타워,평일,5,55
2369,2369. KT선릉타워,평일,6,100
2369,2369. KT선릉타워,평일,7,415
2369,2369. KT선릉타워,평일,8,589
2369,2369. KT선릉타워,평일,9,440
2369,2369. KT선릉타워,평일,10,435
2369,2369. KT선릉타워,평일,11,704
2369,2369. KT선릉타워,평일,12,489
2369,2369. KT선릉타워,평일,13,492
2369,2369. KT선릉타워,평일,14,487
2369,2369. KT선릉타워,평일,15,493
2369,2369. KT선릉타워,평일,16,613
2369,2369. KT선릉타워,평일,17,1171
2369,2369. KT선릉타워,평일,18,1556
2369,2369. KT선릉타워,평일,19,734
2369,2369. KT선릉타워,평일,20,535
2369,2369. KT선릉타워,평일,21,427
